"","SYMBOL","ENTREZID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"159","KCTD17","79734",3.73505981410044e-12,-0.835203657524351,0.074,0.829,1.15297561401467e-07
"160","KDELR1","10945",1.38102971134412e-06,-0.500977027807522,0.074,0.657,0.0426310061594817
"161","KDELR2","11014",4.08417250663045e-10,-0.793290167979775,0.185,0.888,1.26074321107175e-05
"162","KHSRP","8570",1.00417509145506e-07,-0.610591169638332,0.333,0.819,0.00309978808981262
"163","KIAA1217","56243",8.34520451018425e-08,-0.622379845636858,0.148,0.71,0.00257608118024878
"164","KLHL24","54800",1.07640143196384e-05,-0.502563623721314,0.222,0.71,0.332274358032918
"165","KRT15","3866",0.000138100317276897,-0.6960772815435,0.333,0.717,1
"166","KRT4","3851",0.000535736962462256,-0.535884565573066,0.185,0.555,1
"167","KRT5","3852",6.93250266853092e-06,-0.987033765318384,0.074,0.542,0.213999424874881
"168","LAMP2","3920",8.26865529757523e-06,-0.509360680916721,0.444,0.86,0.25524512038085
"169","LASP1","3927",6.89542941558287e-08,-0.682371518402463,0.296,0.91,0.00212855010629628
"170","LCN2","3934",2.06464080130377e-11,-0.552848748894744,0.963,0.997,6.3733396895446e-07
